conceptType,conceptUri,code,preferredLabel,greenShare
Occupation,http://data.europa.eu/esco/occupation/98ad0008-13d9-4e9b-94bf-4f4a5faae764,1324.3.1.3,Gestor da infraestrutura ferroviária/Gestora da infraestrutura ferroviária,0.0
Occupation,http://data.europa.eu/esco/occupation/4ea620f2-5c75-49ee-85a0-b2fb6bbf3624,1324.3.1.4,Gestor de operações de transportes rodoviários/Gestora de operações de transportes rodoviários,0.172413793103448
Occupation,http://data.europa.eu/esco/occupation/f56e33a3-01bb-46ba-98f4-d47aa242b983,1324.3.1.5,Diretor dos transportes rodoviários/Diretora dos transportes rodoviários,0.09375
Occupation,http://data.europa.eu/esco/occupation/e04bca7b-c0c7-454d-9d15-dfb64a30dc0a,1324.3.1.6.1,Diretor de distribuição — máquinas e equipamento agrícola/Diretora de distribuição — máquinas e equipamento agrícola,0.0
Occupation,http://data.europa.eu/esco/occupation/449f6aef-a8e6-4edc-aea4-802a7b773e00,1324.3.1.6.2,Diretor de distribuição — setor agrícola/Diretora de distribuição — setor agrícola,0.0
Occupation,http://data.europa.eu/esco/occupation/e0433bbb-8a93-4ab4-ac7a-84ccc1a04637,1324.3.1.6.3,Diretor de distribuição de bebidas/Diretora de distribuição de bebidas,0.0
Occupation,http://data.europa.eu/esco/occupation/87426cf2-9e36-46a4-aa4f-6a8d20dd93d6,1324.3.1.6.4,Diretor de distribuição — produtos químicos/Diretora de distribuição — produtos químicos,0.0
Occupation,http://data.europa.eu/esco/occupation/37f92bd9-b14c-4ab5-82fb-545ba7ba3b8b,1324.3.1.6.5,Diretor de distribuição — porcelanas e vidros/Diretora de distribuição — porcelanas e vidros,0.0
Occupation,http://data.europa.eu/esco/occupation/625d316c-2b93-4a9c-ada2-b19efa7c611b,1324.3.1.6.6,Diretor de distribuição — vestuário e calçado/Diretora de distribuição — vestuário e calçado,0.0
Occupation,http://data.europa.eu/esco/occupation/f8d7d59d-242d-4903-9e0d-d2d23a0ef4c3,1324.3.1.6.7,"Diretor de distribuição de café, chá, cacau e especiarias/Diretora de distribuição de café, chá, cacau e especiarias",0.0
Occupation,http://data.europa.eu/esco/occupation/243f3b7e-cd7a-419a-94c0-d4f2040f09af,1324.3.1.6.8,Diretor de distribuição — computadores e produtos informáticos/Diretora de distribuição — computadores e produtos informáticos,0.0
Occupation,http://data.europa.eu/esco/occupation/c1ee52e0-f30a-4f8d-a7f5-b07f5f06f88f,1324.3.1.6.9,Diretor de distribuição — lacticínios e óleos alimentares/Diretora de distribuição — lacticínios e óleos alimentares,0.0
Occupation,http://data.europa.eu/esco/occupation/de0084a5-7e00-43cc-bc51-3cb70a031295,1324.3.1.6.10,Diretor de distribuição de eletrodomésticos/Diretora de distribuição de eletrodomésticos,0.0
Occupation,http://data.europa.eu/esco/occupation/032d4115-03ec-49c9-853d-678f8a41969b,1324.3.1.6.11,Diretor de distribuição de equipamento e peças de eletrónica e telecomunicações/Diretora de distribuição de equipamento e peças de eletrónica e telecomunicações,0.0
Occupation,http://data.europa.eu/esco/occupation/2ad52381-6adb-4262-b17c-ea7fcb3b6696,1324.3.1.6.12,Diretor de distribuição — peixe e marisco/Diretora de distribuição — peixe e marisco,0.0
Occupation,http://data.europa.eu/esco/occupation/23a9e478-d465-4b61-b6d9-97b7e90af17a,1324.3.1.6.13,Diretor de distribuição — floricultura/Diretora de distribuição — floricultura,0.0
Occupation,http://data.europa.eu/esco/occupation/73bdadf0-2175-4097-8f4d-b6dabeb0a030,1324.3.1.6.14,Diretor de distribuição — frutos e produtos hortícolas/Diretora de distribuição — frutos e produtos hortícolas,0.103448275862068
Occupation,http://data.europa.eu/esco/occupation/bd7c070b-333f-4b9d-a70a-25f135ff931e,1324.3.1.6.15,Diretor de distribuição — mobiliário e decoração/Diretora de distribuição — mobiliário e decoração,0.0
Occupation,http://data.europa.eu/esco/occupation/d46a0f9d-4474-46f8-b59d-7970da915b94,1324.3.1.6.16,Diretor de distribuição — sistemas combinados de água quente doméstica e calefação/Diretora de distribuição — sistemas combinados de água quente doméstica e calefação,0.0
Occupation,http://data.europa.eu/esco/occupation/7ff7ab7d-12a6-4d87-ac91-8a8f3540b1c0,1324.3.1.6.17,Diretor de distribuição — curtumes/Diretora de distribuição — curtumes,0.0
Occupation,http://data.europa.eu/esco/occupation/a49e1479-90c4-41d2-871b-ac58ebc4894b,1324.3.1.6.18,Diretor de distribuição de bens de consumo doméstico/Diretora de distribuição de bens de consumo doméstico,0.0
Occupation,http://data.europa.eu/esco/occupation/29a95106-3680-427b-bd1c-3f13d6999241,1324.3.1.6.19,Diretor de distribuição de animais vivos/Diretora de distribuição de animais vivos,0.0
Occupation,http://data.europa.eu/esco/occupation/96c870c0-f93a-43c3-9ce4-1fe9e737fece,1324.3.1.6.20,"Diretor de distribuição — maquinaria e equipamento industrial, construção naval e aeronáutica/Diretora de distribuição — maquinaria e equipamento industrial, construção naval e aeronáutica",0.0357142857142857
Occupation,http://data.europa.eu/esco/occupation/ee5f8b2f-4b40-4426-8290-a6926ae4898b,1324.3.1.6.21,Diretor de distribuição — carne e produtos à base de carne/Diretora de distribuição — carne e produtos à base de carne,0.0
Occupation,http://data.europa.eu/esco/occupation/52d303a7-630b-4e3f-9f62-becd9b2fcb46,1324.3.1.6.22,Diretor de distribuição — recursos minerais metálicos/Diretora de distribuição — recursos minerais metálicos,0.0
Occupation,http://data.europa.eu/esco/occupation/ad404c6b-291f-439e-9ad4-c93ddabd3c13,1324.3.1.6.23,"Diretor de distribuição de maquinaria de minas, construção e engenharia civil/Diretora de distribuição de maquinaria de minas, construção e engenharia civil",0.0
Occupation,http://data.europa.eu/esco/occupation/b7474960-a03e-46c3-88ce-81575cb8f657,1324.3.1.6.24,Diretor de distribuição perfumaria e cosméticos/Diretora de distribuição perfumaria e cosméticos,0.0
Occupation,http://data.europa.eu/esco/occupation/24af7ff6-bd84-43a6-8cba-e60776f956f5,1324.3.1.6.25,Diretor de distribuição de produtos farmacêuticos/Diretora de distribuição de produtos farmacêuticos,0.0
Occupation,http://data.europa.eu/esco/occupation/e83bf81f-c1d0-48e1-8533-7d65be8007c5,1324.3.1.6.26,"Diretor de distribuição açúcar, chocolate e produtos de confeitaria/Diretora de distribuição açúcar, chocolate e produtos de confeitaria",0.0
Occupation,http://data.europa.eu/esco/occupation/13b12b2d-e223-46f5-a6c0-cb77fe37f03a,1324.3.1.6.27,Diretor de distribuição maquinaria para a indústria têxtil/Diretora de distribuição maquinaria para a indústria têxtil,0.0
Occupation,http://data.europa.eu/esco/occupation/53e61b71-60a3-4873-bc14-d6e28693818c,1324.3.1.6.28,Diretor de distribuição têxteis/Diretora de distribuição têxteis,0.0
Occupation,http://data.europa.eu/esco/occupation/61a61a3b-6fcd-4525-9f5c-0a1415a9a51f,1324.3.1.6.29,Diretor de distribuição de produtos do tabaco/Diretora de distribuição de produtos do tabaco,0.0
Occupation,http://data.europa.eu/esco/occupation/9fcce643-276b-435f-aa94-4516c2414686,1324.3.1.6.30,Diretor de distribuição sucata e desmantelamento/Diretora de distribuição sucata e desmantelamento,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/67aee472-533b-4569-a7a5-e7bc34b2cdce,1324.3.1.6.31,Diretor de distribuição relojoaria e ourivesaria/Diretora de distribuição relojoaria e ourivesaria,0.0
Occupation,http://data.europa.eu/esco/occupation/49607371-2712-4b0a-8d7c-1b4bc22d9581,1324.3.1.6.32,Diretor de distribuição madeiras e produtos de construção/Diretora de distribuição madeiras e produtos de construção,0.0
Occupation,http://data.europa.eu/esco/occupation/72d1e9ca-294c-4349-90ed-f99541d447d0,1324.3.1.6,Diretor de distribuição de produtos especializados/Diretora de distribuição de produtos especializados,0.0227272727272727
Occupation,http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,1324.3.1,Diretor de distribuição/Diretora de distribuição,0.0256410256410256
Occupation,http://data.europa.eu/esco/occupation/0cbfa809-2d71-44e5-b736-c4da3c8fe09d,1324.3.2.1,Diretor de importação e exportação de maquinaria e equipamento agrícola/Diretora de importação e exportação de maquinaria e equipamento agrícola,0.0
Occupation,http://data.europa.eu/esco/occupation/dc2a924c-653a-4922-9226-f6909dd64580,1324.3.2.2,Diretor de importação e exportação do setor agrícola/Diretora de importação e exportação do setor agrícola,0.074074074074074
Occupation,http://data.europa.eu/esco/occupation/9faaae26-804d-48f3-97b0-84f7e1aceae8,1324.3.2.3,Diretor de importação e exportação de bebidas/Diretora de importação e exportação de bebidas,0.0357142857142857
Occupation,http://data.europa.eu/esco/occupation/fd00e4bb-dcee-41d7-81d3-2cdebad8fe70,1324.3.2.4,Diretor de importação e exportação de produtos químicos/Diretora de importação e exportação de produtos químicos,0.037037037037037
Occupation,http://data.europa.eu/esco/occupation/95d8f19e-f62b-443f-ac53-324ea8f98cf5,1324.3.2.5,Diretor de importação e exportação de porcelanas e vidros/Diretora de importação e exportação de porcelanas e vidros,0.0
Occupation,http://data.europa.eu/esco/occupation/ccbb7213-79f7-489e-9dad-f90091e550d0,1324.3.2.6,Diretor de importação e exportação de vestuário e calçado/Diretora de importação e exportação de vestuário e calçado,0.04
Occupation,http://data.europa.eu/esco/occupation/4311b9e0-064e-41bc-b120-5eb21f337780,1324.3.2.7,"Diretor de importação e exportação de café, chá, cacau e especiarias/Diretora de importação e exportação de café, chá, cacau e especiarias",0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/7d9c060a-f280-441d-baf9-7d4a6b520a2a,1324.3.2.8,Diretor de importação e exportação de computadores e produtos informáticos/Diretora de importação e exportação de computadores e produtos informáticos,0.0
Occupation,http://data.europa.eu/esco/occupation/65beb253-61b0-4f8f-9c3c-49419913fd18,1324.3.2.9,Diretor de importação e exportação de lacticínios e óleos alimentares/Diretora de importação e exportação de lacticínios e óleos alimentares,0.0357142857142857
Occupation,http://data.europa.eu/esco/occupation/e997358a-f6ed-4b5d-bebe-2a33b01ea3d2,1324.3.2.10,Diretor de importação e exportação de eletrodomésticos/Diretora de importação e exportação de eletrodomésticos,0.0
Occupation,http://data.europa.eu/esco/occupation/8914badc-df5e-4671-908e-de5bc795658b,1324.3.2.11,Diretor de importação e exportação de equipamento eletrónico e de telecomunicações/Diretora de importação e exportação de equipamento eletrónico e de telecomunicações,0.0
Occupation,http://data.europa.eu/esco/occupation/b2826761-6fc4-4344-9d36-d8455cb6b185,1324.3.2.12,Diretor de importação e exportação de peixes e mariscos/Diretora de importação e exportação de peixes e mariscos,0.0357142857142857
Occupation,http://data.europa.eu/esco/occupation/1ee8dfca-19b0-4e1a-88ed-68548f80951b,1324.3.2.13,Diretor de importação e exportação de artigos de floricultura/Diretora de importação e exportação de artigos de floricultura,0.074074074074074
Occupation,http://data.europa.eu/esco/occupation/dc29cd23-d6ba-46b0-bc2f-424e20270099,1324.3.2.14,Diretor de importação e exportação de frutos e produtos hortícolas/Diretora de importação e exportação de frutos e produtos hortícolas,0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/a70315e3-ae41-44a9-9fe5-7fe668469ee0,1324.3.2.15,Diretor de importação e exportação de mobiliário e artigos de decoração/Diretora de importação e exportação de mobiliário e artigos de decoração,0.04
Occupation,http://data.europa.eu/esco/occupation/173a882d-0a14-4919-ac1b-23e8ee8273de,1324.3.2.16,Diretor de importação e exportação de sistemas combinados de aquecimento de água e calefação/Diretora de importação e exportação de sistemas combinados de aquecimento de água e calefação,0.0
Occupation,http://data.europa.eu/esco/occupation/d7a12ff0-7e25-4dab-98c5-1f5a781da8ad,1324.3.2.17,Diretor de importação e exportação da indústria de curtumes/Diretora de importação e exportação da indústria de curtumes,0.04
Occupation,http://data.europa.eu/esco/occupation/b148e7a3-e5b0-4edc-b770-85ab81f36ac9,1324.3.2.18,Diretor de importação e exportação de bens de consumo doméstico/Diretora de importação e exportação de bens de consumo doméstico,0.0
Occupation,http://data.europa.eu/esco/occupation/b49f95f8-c1c8-428f-9f1f-5f5abae55e51,1324.3.2.19,Diretor de importação e exportação de animais vivos/Diretora de importação e exportação de animais vivos,0.037037037037037
Occupation,http://data.europa.eu/esco/occupation/12142c2c-9b6f-4e4f-8153-f1a51554e4e0,1324.3.2.20,"Diretor de importação e exportação de maquinaria e equipamento industrial, construção naval e aeronáutica/Diretora de importação e exportação de maquinaria e equipamento industrial, construção naval e aeronáutica",0.0
Occupation,http://data.europa.eu/esco/occupation/bbba890e-ecae-43ba-9c5b-a65baa318f15,1324.3.2.21,Diretor de importação e exportação de máquinas-ferramentas/Diretora de importação e exportação de máquinas-ferramentas,0.0
Occupation,http://data.europa.eu/esco/occupation/00fdad73-4551-4e43-b256-1d4a3759db1e,1324.3.2.22,Diretor de importação e exportação de carne e produtos à base de carne/Diretora de importação e exportação de carne e produtos à base de carne,0.0689655172413793
Occupation,http://data.europa.eu/esco/occupation/5cc6d160-3864-43b0-b3eb-77d1208a51b4,1324.3.2.23,Diretor de importação e exportação de metais e minérios metálicos/Diretora de importação e exportação de metais e minérios metálicos,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/84e4c780-ee17-44dd-af6f-d1c06a3e353d,1324.3.2.24,"Diretor de importação e exportação de maquinaria para minas, construção e engenharia civil/ Diretora de importação e exportação de maquinaria para minas, construção e engenharia civil",0.0
Occupation,http://data.europa.eu/esco/occupation/4c313f2a-704e-4d3c-a7c2-98e1b93c9e94,1324.3.2.25,Diretor de importação e exportação de mobiliário de escritório/Diretora de importação e exportação de mobiliário de escritório,0.0
Occupation,http://data.europa.eu/esco/occupation/8c0cc417-6b09-4082-8062-2f0f7123a573,1324.3.2.26,Diretor de importação e exportação de máquinas e equipamento de escritório/Diretora de importação e exportação de máquinas e equipamento de escritório,0.0
Occupation,http://data.europa.eu/esco/occupation/42abcbcb-721b-4da6-9c06-f6951969d056,1324.3.2.27,Diretor de importação/exportação perfumaria e cosmética/Diretora de importação e exportação de artigos de perfumaria e cosmética,0.037037037037037
Occupation,http://data.europa.eu/esco/occupation/d9632b0a-3c95-4a8a-a15c-c5413beda52e,1324.3.2.28,Diretor de importação e exportação de produtos farmacêuticos/Diretora de importação e exportação de produtos farmacêuticos,0.037037037037037
Occupation,http://data.europa.eu/esco/occupation/afcf9d03-6e51-4548-8cec-cfa50972929d,1324.3.2.29,"Diretor de importação e exportação de açúcar, chocolate e produtos de confeitaria/Diretora de importação e exportação de açúcar, chocolate e produtos de confeitaria",0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/972ef593-89c3-468b-aad5-81bc575feb58,1324.3.2.30,Diretor de importação e exportação de maquinaria para a indústria têxtil/Diretora de importação e exportação de maquinaria para a indústria têxtil,0.0
Occupation,http://data.europa.eu/esco/occupation/6e873bb0-ff0d-4800-a898-362b9a2e1c47,1324.3.2.31,Diretor de importação e exportação de produtos têxteis acabados e semiacabados/Diretora de importação e exportação de produtos têxteis acabados e semiacabados,0.0769230769230769
Occupation,http://data.europa.eu/esco/occupation/c430500d-0b8b-4ef5-8f91-3e98cff32356,1324.3.2.32,Diretor de importação e exportação de produtos do tabaco/Diretora de importação e exportação de produtos do tabaco,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/c71ee6a5-ce48-4afd-aa1e-eaabf17ccbc0,1324.3.2.33,Diretor de importação e exportação de sucata e desmantelamento/Diretora de importação e exportação de sucata e desmantelamento,0.0769230769230769
Occupation,http://data.europa.eu/esco/occupation/63c92723-ee86-42cb-89bf-d93b65398bef,1324.3.2.34,Diretor de importação e exportação de artigos de relojoaria e ourivesaria/Diretora de importação e exportação de artigos de relojoaria e ourivesaria,0.0
Occupation,http://data.europa.eu/esco/occupation/5b912733-abc8-43f7-825c-00ae21043685,1324.3.2.35,Diretor de importação e exportação de madeiras e materiais de construção/Diretora de importação e exportação de madeiras e materiais de construção,0.074074074074074
Occupation,http://data.europa.eu/esco/occupation/b87a7a27-ee74-4e5e-b274-84a3cab27bf4,1324.3.2,Diretor de importação e exportação/Diretora de importação e exportação,0.0375
Occupation,http://data.europa.eu/esco/occupation/a2ff6cc3-15fa-4f02-a457-8fd5df7aa29e,1324.3.3,Diretor de logística intermodal/Diretora de logística intermodal,0.0333333333333333
Occupation,http://data.europa.eu/esco/occupation/784c98c2-96bd-4610-8da3-87d80f136285,1324.3.4.1,Chefe de armazém de produtos de couro,0.111111111111111
Occupation,http://data.europa.eu/esco/occupation/2f5de1ab-eddf-4715-8193-e994912c22ea,1324.3.4,Gestor de armazém/Gestora de armazém,0.037037037037037
